Date,Open,High,Low,Close,Volume,Adj Close
2013-10-25,178.429993,179.100006,176.259995,176.850006,4842800,160.200336
2013-10-24,176.429993,177.889999,176.25,177.800003,5533300,161.060895
2013-10-23,175.089996,175.990005,174.399994,175.770004,5409400,159.222012
2013-10-22,173.350006,175.570007,172.949997,174.970001,6977300,158.497325
2013-10-21,174.419998,174.75,172.630005,172.860001,7098700,156.585972
2013-10-18,174.800003,175.00,173.25,173.779999,10548000,157.419357
2013-10-17,173.839996,177.00,172.570007,174.830002,22368900,158.370506
2013-10-16,185.419998,186.729996,184.990005,186.729996,6718000,169.150167
2013-10-15,185.740005,185.940002,184.220001,184.660004,3365100,167.275056
2013-10-14,185.410004,186.990005,184.419998,186.970001,2663100,169.367577
2013-10-11,185.25,186.229996,184.119995,186.160004,3232600,168.633837
2013-10-10,183.169998,184.770004,182.360001,184.770004,3658900,167.3747
2013-10-09,179.369995,181.669998,179.100006,181.320007,4423500,164.249506
2013-10-08,181.889999,181.990005,178.710007,178.720001,5578300,161.894279
2013-10-07,181.850006,183.309998,181.850006,182.009995,3966400,164.874533
2013-10-04,184.169998,185.130005,183.580002,184.100006,2863600,166.767779
2013-10-03,184.699997,184.960007,183.00,183.860001,3211800,166.550369
2013-10-02,185.539993,186.309998,184.410004,184.960007,3617100,167.546815
2013-10-01,185.339996,186.649994,184.649994,186.380005,2681200,168.833126
2013-09-30,185.559998,186.740005,184.339996,185.179993,3978200,167.74609
2013-09-27,188.869995,188.940002,186.449997,186.919998,3905500,169.322281
2013-09-26,190.100006,191.759995,189.460007,190.220001,2093600,172.311603
2013-09-25,190.139999,190.619995,188.50,189.470001,2654500,171.632212
2013-09-24,190.929993,191.559998,189.660004,189.970001,3085300,172.08514
2013-09-23,190.059998,192.410004,189.330002,190.990005,3340800,173.009115
2013-09-20,193.960007,194.429993,190.020004,190.020004,8525900,172.130435
2013-09-19,194.179993,194.889999,193.220001,193.389999,3178100,175.18316
2013-09-18,192.600006,194.889999,192.00,194.419998,3841800,176.116188
2013-09-17,193.419998,194.149994,191.830002,192.160004,2930900,174.068963
2013-09-16,193.699997,194.809998,192.610001,193.149994,3902400,174.96575
2013-09-13,191.210007,193.100006,191.00,192.169998,3710400,174.078016
2013-09-12,190.960007,191.320007,189.850006,190.729996,3354800,172.773584
2013-09-11,186.830002,190.869995,186.820007,190.699997,4962900,172.746409
2013-09-10,187.199997,187.649994,186.369995,186.600006,3149600,169.032415
2013-09-09,183.679993,185.490005,183.309998,184.979996,3017200,167.564922
2013-09-06,184.649994,184.990005,182.649994,183.029999,2903500,165.798509
2013-09-05,183.350006,185.00,183.070007,184.149994,2867600,166.813061
2013-09-04,183.580002,184.190002,182.309998,183.130005,2597900,165.8891
2013-09-03,183.630005,184.320007,182.509995,183.960007,3487200,166.64096
2013-08-30,182.75,182.990005,181.509995,182.270004,2731000,165.110064
2013-08-29,181.960007,183.699997,181.440002,182.639999,2980900,165.445226
2013-08-28,182.679993,183.470001,181.100006,182.160004,3979200,165.01042
2013-08-27,183.630005,184.50,182.570007,182.740005,3190700,165.535817
2013-08-26,185.270004,187.00,184.679993,184.740005,2170400,167.347526
2013-08-23,185.339996,185.740005,184.570007,185.419998,2292700,167.9635
2013-08-22,185.649994,186.25,184.25,185.190002,2354300,167.755157
2013-08-21,184.669998,186.570007,184.279999,184.860001,3551000,167.456224
2013-08-20,184.369995,185.630005,183.169998,184.559998,3117800,167.184465
2013-08-19,185.300003,186.50,183.979996,184.229996,3248900,166.885531
2013-08-16,185.539993,186.460007,185.339996,185.339996,3426400,167.89103
2013-08-15,186.229996,187.00,185.449997,185.789993,3692400,168.298661
2013-08-14,188.580002,188.929993,187.300003,187.529999,2892300,169.874853
2013-08-13,189.539993,189.990005,187.559998,188.419998,3542900,170.681063
2013-08-12,186.970001,189.559998,186.889999,189.089996,3026500,171.287983
2013-08-09,188.00,189.160004,187.00,187.820007,3249600,170.137558
2013-08-08,189.449997,189.869995,186.789993,187.929993,4547600,170.237189
2013-08-07,189.600006,189.929993,188.050003,188.559998,3901700,170.807882
2013-08-06,192.259995,192.509995,190.270004,190.990005,5938500,172.14855
2013-08-05,195.160004,195.880005,194.350006,195.50,2490900,176.213626
2013-08-02,195.50,195.50,193.220001,195.160004,3874000,175.907171
2013-08-01,196.649994,197.169998,195.410004,195.809998,2877700,176.493042
2013-07-31,194.490005,196.910004,194.490005,195.039993,3810000,175.799
2013-07-30,196.990005,197.830002,195.809998,196.009995,2663200,176.673309
2013-07-29,196.830002,197.190002,195.529999,196.210007,2113700,176.85359
2013-07-26,196.589996,197.369995,195.00,197.350006,2485100,177.881126
2013-07-25,196.300003,197.830002,195.660004,197.220001,3014300,177.763947
2013-07-24,195.949997,197.300003,195.860001,196.610001,2957900,177.214124
2013-07-23,194.210007,196.429993,194.100006,194.979996,2863800,175.744921
2013-07-22,193.399994,195.789993,193.279999,194.089996,3398000,174.942722
2013-07-19,197.910004,197.990005,193.240005,193.539993,6997600,174.446977
2013-07-18,198.270004,200.940002,195.990005,197.990005,8393400,178.457989
2013-07-17,194.720001,194.889999,193.029999,194.550003,6868400,175.357348
2013-07-16,194.039993,194.580002,192.679993,193.850006,3745300,174.726407
2013-07-15,192.419998,194.889999,191.679993,194.00,5674700,174.861603
2013-07-12,193.070007,193.699997,191.589996,192.070007,4494700,173.122008
2013-07-11,193.779999,194.110001,192.610001,192.800003,4177500,173.779988
2013-07-10,191.509995,193.429993,191.270004,192.25,3892000,173.284244
2013-07-09,191.880005,192.800003,190.779999,191.300003,5204200,172.427965
2013-07-08,195.600006,195.779999,194.610001,194.979996,2947500,175.744921
2013-07-05,194.490005,195.160004,192.350006,194.929993,2405400,175.699851
2013-07-03,190.979996,194.220001,190.509995,193.25,1872600,174.185592
2013-07-02,190.779999,193.229996,190.259995,191.50,3657700,172.608232
2013-07-01,192.149994,193.800003,191.119995,191.279999,4442400,172.409935
2013-06-28,191.729996,192.660004,188.410004,191.110001,10055800,172.256707
2013-06-27,196.050003,196.899994,195.289993,195.649994,3514200,176.348823
2013-06-26,195.970001,196.229996,194.50,194.860001,3320200,175.636764
2013-06-25,195.309998,195.589996,193.149994,194.979996,3846200,175.744921
2013-06-24,193.990005,194.910004,191.339996,193.539993,4356200,174.446977
2013-06-21,198.50,198.520004,193.539993,195.460007,8914800,176.177578
2013-06-20,200.669998,201.699997,197.279999,197.350006,4514800,177.881126
2013-06-19,204.440002,205.029999,201.929993,201.940002,2846100,182.018313
2013-06-18,203.020004,206.089996,202.869995,204.869995,3277800,184.659257
2013-06-17,203.440002,205.169998,202.550003,203.039993,3219900,183.009788
2013-06-14,203.970001,204.740005,201.809998,202.199997,2804500,182.252658
2013-06-13,201.009995,204.399994,200.339996,203.770004,2899500,183.667782
2013-06-12,204.589996,205.229996,200.509995,201.199997,3409800,181.35131
2013-06-11,203.169998,205.949997,202.509995,203.979996,2814400,183.857057
2013-06-10,206.970001,206.979996,204.899994,205.020004,2652300,184.794468
2013-06-07,204.850006,206.350006,204.110001,206.350006,2953400,185.993263
2013-06-06,203.00,204.199997,201.470001,203.800003,3679400,183.694821
2013-06-05,205.160004,206.289993,202.399994,202.740005,4215400,182.739394
2013-06-04,208.600006,209.00,205.080002,206.190002,3598300,185.849044
2013-06-03,208.25,210.050003,207.330002,208.949997,3322000,188.33676
2013-05-31,208.589996,211.979996,208.020004,208.020004,4949000,187.498513
2013-05-30,206.970001,210.990005,206.970001,209.360001,4399700,188.706317
2013-05-29,206.220001,208.419998,206.039993,207.919998,3439400,187.408373
2013-05-28,207.440002,208.589996,207.160004,207.779999,4011500,187.282184
2013-05-24,204.690002,206.429993,204.419998,205.720001,3295800,185.425409
2013-05-23,205.479996,208.610001,205.130005,206.160004,5179100,185.822004
2013-05-22,208.50,210.149994,206.119995,206.990005,5186800,186.570125
2013-05-21,207.240005,209.479996,207.00,208.649994,2982900,188.066353
2013-05-20,208.020004,209.149994,207.419998,207.600006,3614500,187.119948
2013-05-17,205.25,209.50,204.990005,208.440002,5704100,187.877078
2013-05-16,204.00,206.589996,204.00,204.690002,4507000,184.497021
2013-05-15,202.25,203.679993,202.039993,203.320007,4028100,183.262178
2013-05-14,202.089996,203.669998,202.080002,203.210007,3699700,183.163029
2013-05-13,204.179993,204.470001,202.220001,202.470001,3648400,182.496026
2013-05-10,203.369995,204.529999,202.820007,204.470001,3279200,184.298723
2013-05-09,204.690002,205.00,202.720001,203.240005,3542300,183.190068
2013-05-08,202.940002,204.850006,202.509995,204.820007,3601700,184.614201
2013-05-07,202.809998,203.729996,201.649994,203.630005,3451000,182.68532
2013-05-06,203.789993,203.990005,201.520004,202.779999,4826500,181.922742
2013-05-03,203.940002,205.320007,203.75,204.509995,4492700,183.474797
2013-05-02,200.119995,202.429993,199.75,202.389999,3945100,181.572857
2013-05-01,201.869995,202.169998,199.199997,199.630005,4899100,179.096746
2013-04-30,199.130005,202.589996,197.350006,202.539993,7539900,181.707423
2013-04-29,194.779999,199.679993,194.649994,199.149994,5932400,178.666107
2013-04-26,194.160004,194.710007,193.25,194.309998,3490300,174.323936
2013-04-25,192.690002,195.169998,192.320007,193.949997,4650900,174.000964
2013-04-24,192.160004,192.50,191.089996,191.710007,3693900,171.991372
2013-04-23,189.270004,192.550003,188.610001,191.610001,6296100,171.901652
2013-04-22,191.149994,191.380005,187.679993,187.830002,9845400,168.510451
2013-04-19,195.740005,196.50,189.759995,190.00,18847000,170.45725
2013-04-18,210.110001,210.25,206.149994,207.149994,6502000,185.843255
2013-04-17,210.529999,211.089996,209.50,209.669998,3269800,188.10406
2013-04-16,210.839996,212.00,209.199997,212.00,2859500,190.194406
2013-04-15,210.440002,211.690002,209.259995,209.259995,4218100,187.736228
2013-04-12,210.789993,211.490005,209.779999,211.380005,3165400,189.638181
2013-04-11,211.50,213.089996,210.850006,212.919998,3655600,191.019776
2013-04-10,211.860001,212.509995,210.470001,212.00,3524200,190.194406
2013-04-09,209.559998,210.00,208.610001,209.220001,2577300,187.700348
2013-04-08,209.070007,209.320007,207.330002,209.320007,2351200,187.790068
2013-04-05,209.100006,209.839996,206.339996,209.410004,4148000,187.870808
2013-04-04,212.770004,212.929993,210.039993,211.309998,3709500,189.575375
2013-04-03,214.320007,214.889999,212.630005,212.660004,3128800,190.786524
2013-04-02,212.919998,214.710007,211.570007,214.360001,3116800,192.311665
2013-04-01,212.800003,213.50,211.25,212.380005,2144500,190.535325
2013-03-28,209.830002,213.440002,209.740005,213.300003,3749900,191.360695
2013-03-27,210.960007,212.160004,210.100006,210.889999,3223400,189.198576
2013-03-26,211.770004,212.50,211.50,212.360001,2300300,190.517378
2013-03-25,212.539993,212.809998,210.050003,210.740005,3242500,189.06401
2013-03-22,212.210007,213.169998,211.619995,212.080002,3031500,190.266179
2013-03-21,212.960007,213.00,210.110001,212.259995,5830400,190.427658
2013-03-20,214.759995,215.820007,214.300003,215.059998,3019000,192.939662
2013-03-19,214.130005,215.119995,211.830002,213.440002,3198600,191.486295
2013-03-18,212.899994,214.50,212.639999,213.210007,3006000,191.279955
2013-03-15,215.380005,215.899994,213.410004,214.919998,7930300,192.814063
2013-03-14,212.149994,215.860001,212.149994,215.800003,5505500,193.603554
2013-03-13,210.199997,212.360001,209.770004,212.059998,3355900,190.248232
2013-03-12,209.399994,210.729996,209.089996,210.550003,3591600,188.893551
2013-03-11,210.039993,210.199997,209.039993,210.080002,3049700,188.471892
2013-03-08,209.850006,210.740005,209.429993,210.380005,3700500,188.741038
2013-03-07,208.289993,209.600006,208.240005,209.419998,3884400,187.879774
2013-03-06,207.029999,208.490005,206.660004,208.380005,3594800,186.946751
2013-03-05,205.860001,207.699997,205.690002,206.529999,3807800,185.28703
2013-03-04,202.589996,205.190002,202.550003,205.190002,3693400,184.084861
2013-03-01,200.649994,202.940002,199.360001,202.910004,3308300,182.039375
2013-02-28,202.179993,203.119995,200.789993,200.830002,4689200,180.173315
2013-02-27,198.889999,202.75,198.600006,202.330002,4185100,181.519031
2013-02-26,198.630005,199.899994,197.839996,199.139999,3391600,178.657141
2013-02-25,201.669998,202.490005,197.509995,197.509995,3844800,177.194793
2013-02-22,199.229996,201.089996,198.839996,201.089996,3107900,180.406568
2013-02-21,198.630005,199.070007,198.110001,198.330002,3922900,177.930457
2013-02-20,200.619995,201.720001,198.860001,199.309998,3715400,178.809654
2013-02-19,200.600006,201.889999,200.220001,200.320007,2998300,179.715777
2013-02-15,199.979996,201.25,199.820007,200.979996,3627800,180.307881
2013-02-14,199.729996,200.320007,199.259995,199.649994,3294200,179.114679
2013-02-13,200.649994,200.949997,199.570007,200.089996,2169800,179.509424
2013-02-12,200.009995,200.740005,199.020004,200.039993,2461800,179.464564
2013-02-11,200.979996,201.949997,199.75,200.160004,2944700,179.572231
2013-02-08,199.970001,202.089996,199.679993,201.679993,2893300,180.935879
2013-02-07,200.619995,200.910004,198.679993,199.740005,3076700,179.195432
2013-02-06,200.389999,201.289993,199.559998,201.020004,3624200,180.343775
2013-02-05,204.309998,204.75,202.509995,202.789993,3636900,181.169126
2013-02-04,204.190002,205.020004,203.570007,203.789993,3188800,182.062509
2013-02-01,204.649994,205.350006,203.839996,205.179993,3370700,183.304311
2013-01-31,203.320007,204.470001,202.960007,203.070007,3091400,181.419286
2013-01-30,203.690002,204.880005,203.190002,203.520004,2998400,181.821305
2013-01-29,204.339996,205.729996,203.639999,203.899994,3617100,182.160781
2013-01-28,204.850006,206.220001,204.289993,204.929993,2823700,183.080965
2013-01-25,204.449997,205.179993,204.130005,204.970001,3358900,183.116708
2013-01-24,203.910004,205.059998,203.080002,204.419998,4447200,182.625344
2013-01-23,203.50,208.580002,203.360001,204.720001,12530500,182.893362
2013-01-22,194.360001,196.080002,194.009995,196.080002,7172300,175.174534
2013-01-18,194.029999,195.00,193.800003,194.470001,4559600,173.736187
2013-01-17,193.850006,194.460007,193.240005,193.649994,3881600,173.003606
2013-01-16,192.00,193.179993,191.350006,192.589996,2962900,172.056622
2013-01-15,191.309998,192.729996,190.389999,192.50,4172100,171.976221
2013-01-14,192.820007,193.279999,191.75,192.619995,4172200,172.083423
2013-01-11,194.149994,195.00,192.899994,194.449997,3880400,173.718315
2013-01-10,192.649994,192.960007,191.279999,192.880005,3608100,172.315711
2013-01-09,193.479996,193.490005,191.649994,192.320007,3212000,171.815419
2013-01-08,192.919998,193.300003,191.600006,192.869995,3026900,172.306768
2013-01-07,193.399994,193.779999,192.339996,193.139999,2862300,172.547986
2013-01-04,194.190002,194.460007,192.779999,193.990005,3380200,173.307367
2013-01-03,195.669998,196.289993,194.440002,195.270004,3644700,174.450896
2013-01-02,194.089996,196.350006,193.800003,196.350006,4234100,175.415751
2012-12-31,189.229996,191.679993,188.839996,191.550003,4684900,171.12751
2012-12-28,191.110001,192.220001,189.830002,189.830002,3536600,169.59089
2012-12-27,191.529999,193.279999,190.699997,192.710007,3967600,172.163837
2012-12-26,192.210007,193.529999,190.949997,191.949997,2776500,171.484858
2012-12-24,193.050003,193.830002,192.020004,192.399994,1631200,171.886877
2012-12-21,193.100006,194.50,191.570007,193.419998,8225300,172.798132
2012-12-20,194.470001,194.949997,193.160004,194.770004,4184500,174.004204
2012-12-19,195.460007,196.449997,195.00,195.080002,4270500,174.281151
2012-12-18,193.850006,195.919998,193.839996,195.690002,4125900,174.826115
2012-12-17,191.759995,193.910004,191.759995,193.619995,3792400,172.976806
2012-12-14,191.690002,193.399994,191.259995,191.759995,3826900,171.315113
2012-12-13,192.179993,193.050003,191.369995,191.990005,3623200,171.520601
2012-12-12,194.600006,194.75,192.460007,192.949997,4241900,172.378241
2012-12-11,193.179993,194.800003,193.149994,194.199997,4144000,173.494969
2012-12-10,192.169998,193.539993,191.649994,192.619995,3438500,172.083423
2012-12-07,190.139999,192.199997,190.110001,191.949997,4091300,171.484858
2012-12-06,189.169998,190.179993,188.410004,189.699997,3216600,169.474746
2012-12-05,189.009995,189.460007,186.940002,188.649994,4202100,168.536691
2012-12-04,189.710007,190.75,189.020004,189.360001,3990700,169.170999
2012-12-03,190.759995,191.300003,188.360001,189.479996,3349600,169.278201
2012-11-30,191.75,192.00,189.50,190.070007,4936400,169.805307
2012-11-29,192.75,192.899994,190.199997,191.529999,4077900,171.109638
2012-11-28,190.979996,192.039993,189.270004,191.979996,3603600,171.511658
2012-11-27,192.080002,193.050003,191.00,191.229996,3290900,170.841621
2012-11-26,192.449997,193.369995,191.770004,192.880005,5210300,172.315711
2012-11-23,191.00,193.490005,190.800003,193.490005,3877600,172.860675
2012-11-21,189.300003,190.889999,188.949997,190.289993,5189600,170.001839
2012-11-20,189.880005,190.110001,188.25,189.199997,3170200,169.028055
2012-11-19,188.619995,190.389999,188.300003,190.350006,3588900,170.055453
2012-11-16,186.330002,187.559998,185.100006,186.940002,4660800,167.009014
2012-11-15,185.830002,187.199997,184.779999,185.850006,3411700,166.03523
2012-11-14,189.139999,189.270004,185.279999,185.509995,4404400,165.731469
2012-11-13,188.389999,190.880005,188.25,188.320007,3406700,168.241887
2012-11-12,190.029999,190.770004,187.410004,189.25,3067400,169.072726
2012-11-09,189.850006,191.639999,188.880005,189.639999,3671600,169.421145
2012-11-08,191.399994,191.809998,190.089996,190.100006,3542200,169.832107
2012-11-07,193.360001,193.679993,191.160004,191.160004,4746200,170.779091
2012-11-06,195.259995,196.75,194.679993,195.070007,3281000,173.512846
2012-11-05,192.360001,194.970001,192.009995,194.139999,2736200,172.685613
2012-11-02,197.529999,198.00,193.289993,193.429993,4260100,172.054069
2012-11-01,194.679993,197.889999,194.550003,197.149994,3758800,175.362973
2012-10-31,194.800003,196.410004,193.630005,194.529999,6052300,173.032513
2012-10-26,191.490005,193.869995,191.470001,193.270004,4006500,171.911761
2012-10-25,191.410004,192.440002,190.710007,191.600006,3249600,170.426314
2012-10-24,192.440002,193.289993,190.559998,190.720001,3738000,169.643558
2012-10-23,193.529999,194.00,190.940002,191.25,4427400,170.114987
2012-10-22,193.710007,194.679993,192.440002,194.399994,4402500,172.916875
2012-10-19,195.289993,196.080002,193.179993,193.360001,6620300,171.991812
2012-10-18,199.910004,200.139999,194.070007,194.960007,9295900,173.415001
2012-10-17,201.210007,203.410004,198.550003,200.630005,12673900,178.458409
2012-10-16,209.940002,211.00,209.470001,211.00,5632100,187.682417
2012-10-15,208.880005,209.399994,207.820007,208.929993,3060900,185.841166
2012-10-12,205.639999,207.960007,205.559998,207.800003,2712000,184.836051
2012-10-11,206.570007,207.270004,205.630005,205.759995,2910000,183.021484
2012-10-10,207.820007,208.229996,205.050003,205.820007,4024500,183.074865
2012-10-09,209.949997,210.740005,207.699997,207.990005,3580400,185.005057
2012-10-08,210.020004,210.639999,209.210007,209.820007,1982600,186.632825
2012-10-05,211.149994,211.789993,210.059998,210.589996,2858400,187.317723
2012-10-04,210.279999,210.970001,208.529999,210.389999,2957500,187.139827
2012-10-03,209.940002,211.300003,209.300003,210.509995,3192300,187.246562
2012-10-02,210.960007,211.470001,208.50,209.839996,3321000,186.650605
2012-10-01,208.009995,211.75,207.940002,210.470001,5456900,187.210988
2012-09-28,205.660004,208.320007,205.309998,207.449997,4910900,184.524724
2012-09-27,204.369995,206.899994,204.139999,205.910004,2771900,183.154915
2012-09-26,205.050003,205.979996,203.899994,204.00,3423300,181.455986
2012-09-25,205.600006,207.320007,204.949997,204.979996,3345200,182.327683
2012-09-24,205.020004,206.059998,204.899994,205.289993,3511100,182.603422
2012-09-21,207.360001,207.940002,205.919998,205.979996,12771500,183.217173
2012-09-20,205.850006,206.990005,205.300003,206.179993,3739100,183.395068
2012-09-19,207.550003,207.570007,206.009995,206.429993,2605600,183.617441
2012-09-18,206.880005,207.880005,206.479996,207.070007,2476100,184.186727
2012-09-17,205.550003,207.990005,205.550003,207.149994,3275100,184.257874
2012-09-14,206.240005,207.649994,206.050003,206.809998,4057100,183.955451
2012-09-13,204.380005,206.809998,203.460007,206.360001,3879600,183.555183
2012-09-12,203.520004,204.649994,202.960007,203.770004,3284000,181.251407
2012-09-11,200.550003,203.460007,200.509995,203.270004,3910600,180.806662
2012-09-10,199.389999,201.820007,198.729996,200.949997,4208000,178.743038
2012-09-07,199.119995,199.50,198.080002,199.50,3413700,177.45328
2012-09-06,196.259995,199.460007,196.110001,199.100006,3931700,177.09749
2012-09-05,194.410004,195.850006,193.889999,195.039993,3312500,173.486149
2012-09-04,196.610001,197.169998,193.25,194.539993,4514400,173.041403
2012-08-31,194.309998,195.949997,193.460007,194.850006,3193300,173.317157
2012-08-30,194.770004,195.470001,193.179993,193.369995,2740900,172.000702
2012-08-29,195.130005,196.039993,194.899994,195.080002,2141400,173.521736
2012-08-28,195.559998,196.110001,194.50,194.869995,2539200,173.334937
2012-08-27,197.960007,198.300003,195.610001,195.690002,2498800,174.064325
2012-08-24,194.960007,198.110001,194.199997,197.770004,2639500,175.914466
2012-08-23,197.039993,197.369995,195.440002,195.699997,2757400,174.073215
2012-08-22,198.639999,198.649994,196.899994,197.25,3296100,175.451928
2012-08-21,200.990005,201.00,198.369995,198.649994,3111300,176.697208
2012-08-20,200.690002,201.130005,200.029999,200.50,2336000,178.342771
2012-08-17,201.080002,202.00,200.660004,201.220001,2551800,178.983205
2012-08-16,198.770004,201.320007,198.119995,200.839996,2729500,178.645194
2012-08-15,198.899994,199.330002,197.919998,198.399994,2111800,176.474836
2012-08-14,198.880005,199.330002,197.720001,198.289993,2562300,176.376991
2012-08-13,198.880005,199.979996,197.789993,199.009995,2418300,177.017425
2012-08-10,197.869995,199.369995,197.240005,199.289993,2600500,177.266482
2012-08-09,198.619995,199.460007,197.889999,198.419998,2160100,176.492629
2012-08-08,198.270004,199.690002,198.160004,199.029999,2068300,177.035219
2012-08-07,199.429993,200.880005,198.800003,199.929993,3209400,177.079696
2012-08-06,198.759995,199.940002,198.520004,198.759995,2337800,176.043419
2012-08-03,196.479996,198.949997,196.160004,198.520004,3278100,175.830857
2012-08-02,194.160004,196.600006,193.020004,194.449997,2812600,172.226017
2012-08-01,196.960007,197.850006,194.720001,195.179993,2559300,172.872581
2012-07-31,196.50,197.580002,195.880005,195.979996,3507000,173.58115
2012-07-30,196.320007,197.839996,195.919998,196.679993,2787000,174.201143
2012-07-27,195.100006,197.410004,193.949997,196.389999,4177300,173.944294
2012-07-26,193.490005,194.949997,192.570007,193.949997,3282900,171.783163
2012-07-25,190.309998,192.770004,189.320007,191.080002,3833800,169.241184
2012-07-24,190.919998,191.320007,188.559998,190.339996,3597100,168.585755
2012-07-23,189.779999,191.300003,188.199997,190.830002,3904500,169.019757
2012-07-20,194.089996,194.899994,192.169998,192.449997,4789700,170.4546
2012-07-19,193.399994,196.850006,192.970001,195.339996,10395400,173.014297
2012-07-18,184.149994,188.589996,183.550003,188.25,8019500,166.734627
2012-07-17,185.729996,186.289993,183.199997,183.649994,5158600,162.660363
2012-07-16,185.580002,186.100006,184.580002,184.789993,3144400,163.67007
2012-07-13,183.460007,186.330002,183.029999,186.009995,3933000,164.750635
2012-07-12,184.25,184.389999,181.850006,183.089996,4931300,162.164368
2012-07-11,186.220001,187.360001,183.509995,185.25,5456100,164.077502
2012-07-10,190.300003,191.139999,185.600006,186.259995,4690300,164.972062
2012-07-09,190.759995,191.00,188.050003,189.669998,3988100,167.992332
2012-07-06,193.919998,193.940002,189.740005,191.410004,4952900,169.533469
2012-07-05,194.880005,196.850006,193.630005,195.289993,2690200,172.970009
2012-07-03,195.460007,196.339996,194.910004,195.929993,1450400,173.536862
2012-07-02,196.360001,197.199997,194.850006,195.830002,2827000,173.448299
2012-06-29,194.550003,195.809998,192.410004,195.580002,5259600,173.226872
2012-06-28,191.229996,192.080002,188.899994,191.399994,3967300,169.524604
2012-06-27,192.139999,193.699997,190.899994,193.00,2762700,170.941743
2012-06-26,193.539993,193.679993,190.75,191.949997,3435900,170.011746
2012-06-25,192.479996,193.389999,191.679993,192.860001,3211600,170.817744
2012-06-22,193.869995,194.880005,193.220001,193.699997,8823000,171.561736
2012-06-21,199.070007,199.449997,193.190002,193.389999,4316600,171.287168
2012-06-20,198.699997,199.740005,197.50,198.779999,3378200,176.061137
2012-06-19,198.830002,199.990005,198.800003,198.929993,3297600,176.193988
2012-06-18,197.570007,199.639999,197.169998,198.289993,3378900,175.627135
2012-06-15,196.080002,199.270004,195.399994,199.100006,6389000,176.34457
2012-06-14,193.00,195.830002,192.740005,195.100006,3585000,172.801736
2012-06-13,194.360001,195.190002,192.350006,193.100006,3247700,171.030319
2012-06-12,192.139999,194.669998,192.139999,194.550003,3023700,172.314593
2012-06-11,196.600006,196.699997,192.369995,192.509995,3273300,170.507741
2012-06-08,193.710007,195.139999,192.699997,195.139999,2479200,172.837158
2012-06-07,195.279999,195.830002,193.940002,194.440002,3701100,172.217165
2012-06-06,190.779999,194.00,190.020004,193.990005,3641300,171.818599
2012-06-05,187.919998,189.850006,187.559998,189.199997,3556500,167.576048
2012-06-04,188.339996,189.380005,187.00,188.539993,4624500,166.991477
2012-06-01,190.119995,191.720001,188.600006,189.080002,5206400,167.469767
2012-05-31,194.100006,194.929993,192.00,192.899994,9287500,170.853166
2012-05-30,194.800003,195.470001,193.770004,194.529999,3602500,172.296876
2012-05-29,195.220001,198.080002,195.220001,196.460007,3618500,174.0063
2012-05-25,195.110001,196.00,194.00,194.300003,2901900,172.093166
2012-05-24,195.990005,196.279999,194.00,196.089996,3569300,173.678579
2012-05-23,195.529999,196.490005,193.199997,196.119995,4100000,173.705149
2012-05-22,198.039993,198.259995,196.059998,196.820007,3567100,174.325156
2012-05-21,195.979996,197.929993,194.630005,197.759995,3831700,175.15771
2012-05-18,198.779999,198.779999,195.160004,195.880005,5737100,173.492587
2012-05-17,199.669998,200.789993,197.639999,197.889999,5626300,175.272857
2012-05-16,199.419998,201.350006,198.179993,199.729996,5001000,176.902557
2012-05-15,199.440002,201.470001,198.759995,199.039993,2987400,176.291416
2012-05-14,199.919998,200.710007,198.559998,199.440002,3029200,176.645708
2012-05-11,199.960007,202.119995,199.949997,201.169998,2391500,178.17798
2012-05-10,201.00,203.25,200.020004,200.600006,3830500,177.673133
2012-05-09,199.990005,203.00,199.059998,201.229996,3742500,178.23112
2012-05-08,202.440002,203.059998,199.720001,201.479996,3881500,178.452547
2012-05-07,203.960007,204.770004,202.899994,203.75,3373400,179.710251
2012-05-04,206.470001,207.110001,204.399994,204.990005,4023600,180.803952
2012-05-03,208.270004,208.919998,206.550003,207.240005,2826600,182.788483
2012-05-02,206.970001,208.270004,206.910004,208.059998,2360300,183.511727
2012-05-01,207.179993,208.929993,206.710007,208.00,2715900,183.458808
2012-04-30,206.710007,207.960007,206.320007,207.080002,2773200,182.647357
2012-04-27,206.470001,208.169998,205.910004,206.809998,3496900,182.40921
2012-04-26,203.399994,206.210007,203.399994,205.580002,3302700,181.324337
2012-04-25,202.020004,203.690002,201.800003,203.570007,4003400,179.551495
2012-04-24,199.059998,202.479996,198.869995,200.00,5626300,176.4027
2012-04-23,197.889999,199.100006,196.789993,198.619995,3618800,175.185517
2012-04-20,199.830002,200.119995,199.089996,199.600006,4758200,176.0499
2012-04-19,200.029999,201.259995,197.520004,199.509995,5762900,175.970508
2012-04-18,202.429993,204.070007,200.00,200.130005,10153500,176.517366
2012-04-17,204.570007,207.639999,204.149994,207.449997,6065500,182.973698
2012-04-16,204.740005,205.970001,202.720001,202.720001,3826600,178.801778
2012-04-13,204.320007,204.649994,202.800003,202.800003,3767000,178.87234
2012-04-12,202.800003,205.559998,202.639999,205.320007,2929600,181.095018
2012-04-11,203.990005,204.320007,202.460007,202.580002,3366200,178.678296
2012-04-10,204.940002,205.740005,202.169998,202.330002,4132900,178.457793
2012-04-09,204.399994,206.169998,203.369995,204.940002,3326900,180.759849
